PVTTABLE POINT = ( 827088.926 , 10.5263158 , 7.74663938 , 7.96790250 , 9.69205E-6 , 1.19072E-5 , -.03040470 , -.04474252 , 1.00000000 , 1.06599E-5 , 1.23031E-5 , 2010.87249 , 2174.85216 , -40249.214 , -77007.638 , .026827476 , .024638633 , .000000000 , -537.46141 , -1068.1330 )  
PVTTABLE POINT = ( 827088.926 , 21.0526316 , 7.44022991 , 7.53045676 , 9.27081E-6 , 1.09397E-5 , -.02787233 , -.03864294 , 1.00000000 , 1.09067E-5 , 1.17363E-5 , 2034.90443 , 2136.43920 , -18957.344 , -54326.956 , .028233304 , .025657518 , .000000000 , -463.76619 , -989.62380 )  
PVTTABLE POINT = ( 827088.926 , 31.5789474 , 7.15872106 , 7.14965487 , 8.88863E-6 , 1.01540E-5 , -.02566323 , -.03389500 , 1.00000000 , 1.11710E-5 , 1.12715E-5 , 2060.74887 , 2107.88516 , 2597.23801 , -31995.583 , .029672790 , .026697099 , .000000000 , -391.78466 , -915.04249 )  
PVTTABLE POINT = ( 827088.926 , 31.5789474 , 7.15872106 , 7.14965487 , 8.88863E-6 , 1.01540E-5 , -.02566323 , -.03389500 , 1.00000000 , 1.11710E-5 , 1.12715E-5 , 2060.74887 , 2107.88516 , 2597.23801 , -31995.583 , .029672790 , .026697099 , .000000000 , -391.78466 , -915.04249 )  
PVTTABLE POINT = ( 827088.926 , 42.1052632 , 6.89919742 , 6.81357541 , 8.54035E-6 , 9.49911E-6 , -.02371712 , -.03009339 , 1.00000000 , 1.14481E-5 , 1.09153E-5 , 2089.07369 , 2086.33061 , 24464.0379 , -9925.7563 , .031146188 , .027757418 , .000000000 , -321.23232 , -843.83870 )  
PVTTABLE POINT = ( 827088.926 , 42.1052632 , 6.89919742 , 6.81357541 , 8.54035E-6 , 9.49911E-6 , -.02371712 , -.03009339 , 1.00000000 , 1.14481E-5 , 1.09153E-5 , 2089.07369 , 2086.33061 , 24464.0379 , -9925.7563 , .031146188 , .027757418 , .000000000 , -321.23232 , -843.83870 )  
PVTTABLE POINT = ( 827088.926 , 52.6315789 , 6.65889398 , 6.51370152 , 8.22097E-6 , 8.94204E-6 , -.02199546 , -.02698156 , 1.00000000 , 1.17344E-5 , 1.06648E-5 , 2118.85140 , 2069.93451 , 46635.0234 , 11945.6124 , .032653450 , .028839620 , .000000000 , -252.05050 , -775.59357 )  
PVTTABLE POINT = ( 827088.926 , 52.6315789 , 6.65889398 , 6.51370152 , 8.22097E-6 , 8.94204E-6 , -.02199546 , -.02698156 , 1.00000000 , 1.17344E-5 , 1.06648E-5 , 2118.85140 , 2069.93451 , 46635.0234 , 11945.6124 , .032653450 , .028839620 , .000000000 , -252.05050 , -775.59357 )  
PVTTABLE POINT = ( 827088.926 , 63.1578947 , 6.43564029 , 6.24372899 , 7.92677E-6 , 8.46051E-6 , -.02046377 , -.02438869 , 1.00000000 , 1.20271E-5 , 1.05089E-5 , 2149.88727 , 2057.46454 , 69123.4197 , 33665.9233 , .034194253 , .029944676 , .000000000 , -184.11219 , -709.97556 )  
PVTTABLE POINT = ( 827088.926 , 73.6842105 , 6.22759735 , 5.99885445 , 7.65468E-6 , 8.03875E-6 , -.01909407 , -.02219639 , 1.00000000 , 1.23240E-5 , 1.04345E-5 , 2182.02974 , 2048.05969 , 91941.5900 , 55271.7152 , .035768025 , .031072686 , .000000000 , -117.30436 , -646.71563 )  
PVTTABLE POINT = ( 827088.926 , 84.2105263 , 6.03319120 , 5.77533123 , 7.40214E-6 , 7.66530E-6 , -.01786347 , -.02031990 , 1.00000000 , 1.26233E-5 , 1.04283E-5 , 2215.14225 , 2041.09853 , 115100.391 , 76791.8119 , .037373984 , .032222745 , .000000000 , -51.528426 , -585.59083 )  
PVTTABLE POINT = ( 827088.926 , 94.7368421 , 5.85107113 , 5.57017934 , 7.16700E-6 , 7.33154E-6 , -.01675333 , -.01869687 , 1.00000000 , 1.29239E-5 , 1.04785E-5 , 2249.04832 , 2036.11982 , 138607.534 , 98249.3808 , .039011185 , .033393198 , .000000000 , 13.2973590 , -526.41323 )  
PVTTABLE POINT = ( 827088.926 , 105.263158 , 5.68014803 , 5.38099145 , 6.94761E-6 , 7.03090E-6 , -.01574761 , -.01728034 , 1.00000000 , 1.32248E-5 , 1.05745E-5 , 2283.69913 , 2032.78524 , 162476.647 , 119663.902 , .040678558 , .034582054 , .000000000 , 77.2690924 , -469.02056 )  
PVTTABLE POINT = ( 827088.926 , 105.263158 , 5.68014803 , 5.38099145 , 6.94761E-6 , 7.03090E-6 , -.01574761 , -.01728034 , 1.00000000 , 1.32248E-5 , 1.05745E-5 , 2283.69913 , 2032.78524 , 162476.647 , 119663.902 , .040678558 , .034582054 , .000000000 , 77.2690924 , -469.02056 )  
PVTTABLE POINT = ( 827088.926 , 115.789474 , 5.51931676 , 5.20578911 , 6.74221E-6 , 6.75824E-6 , -.01483294 , -.01603431 , 1.00000000 , 1.35250E-5 , 1.07072E-5 , 2319.04230 , 2030.81579 , 186715.675 , 141050.776 , .042374942 , .035787371 , .000000000 , 140.449580 , -413.27485 )  
PVTTABLE POINT = ( 827088.926 , 115.789474 , 5.51931676 , 5.20578911 , 6.74221E-6 , 6.75824E-6 , -.01483294 , -.01603431 , 1.00000000 , 1.35250E-5 , 1.07072E-5 , 2319.04230 , 2030.81579 , 186715.675 , 141050.776 , .042374942 , .035787371 , .000000000 , 140.449580 , -413.27485 )  
PVTTABLE POINT = ( 827088.926 , 126.315789 , 5.36766855 , 5.04293106 , 6.54939E-6 , 6.50946E-6 , -.01399850 , -.01493066 , 1.00000000 , 1.38242E-5 , 1.08692E-5 , 2354.92316 , 2029.99598 , 211328.309 , 162423.082 , .044099122 , .037007537 , .000000000 , 202.889798 , -359.05495 )  
